#  Sample no 6 : Stan4
#  Number of scans: 2923
#  B=	150 - -1	286 - -1	1302 - -1
#  P=	163 - 277	286 - 1287	1789 - 2857
# 
#t [s]	Oxid.tube C	Postcomb.tube C	Flow N<sub>2</sub> ml/min	Flow lance ml/min	Input mbar	Output mbar	IR detect. unit
2122	676	799	581	151	1557	1536	15425
2123	676	799	581	151	1556	1535	15377
2124	676	798	581	151	1555	1535	15337
2125	676	798	581	151	1556	1535	15316
2126	679	798	581	151	1556	1535	15328
2127	676	798	581	151	1556	1535	15388
2128	677	798	581	151	1556	1535	15516
2129	678	798	581	151	1556	1535	15722
2130	683	796	581	151	1557	1535	16018
2131	683	796	581	151	1558	1536	16404
2132	683	796	581	151	1557	1536	16869
2133	683	795	581	151	1556	1536	17392
2134	682	795	581	151	1557	1536	17937
2135	681	795	581	151	1558	1536	18463
2136	681	795	581	151	1558	1536	18930
2137	682	794	581	151	1557	1536	19304
2138	683	793	581	151	1557	1536	19568
2139	681	794	581	151	1555	1535	19717
2140	684	793	581	151	1557	1536	19761
2141	681	794	581	151	1556	1535	19725
2142	684	793	581	151	1557	1535	19637
2143	681	794	581	151	1557	1535	19529
2144	681	794	581	151	1557	1535	19436
2145	682	794	581	151	1557	1535	19387
2146	682	794	581	151	1556	1535	19405
2147	682	794	581	151	1556	1535	19501
2148	683	795	581	151	1556	1535	19672
2149	684	795	581	151	1557	1535	19908
2150	688	795	581	151	1557	1536	20187
2151	688	795	581	151	1557	1535	20486
2152	689	795	581	151	1557	1535	20778
2153	688	795	581	151	1555	1535	21044
2154	688	795	581	151	1557	1536	21267
2155	687	796	581	151	1557	1536	21437
2156	686	796	581	151	1557	1536	21561
2157	685	796	581	151	1556	1535	21649
2158	685	796	581	151	1557	1536	21719
2159	687	796	581	151	1557	1536	21787
2160	688	796	581	151	1558	1536	21870
2161	689	797	581	151	1557	1536	21977
2162	688	797	581	151	1556	1535	22113
2163	688	798	581	151	1555	1535	22280
2164	687	798	581	151	1556	1535	22477
2165	687	798	581	151	1556	1535	22697
2166	690	798	581	151	1555	1535	22928
2167	690	798	581	151	1556	1535	23153
2168	690	799	581	151	1558	1536	23349
2169	691	800	581	151	1557	1536	23494
2170	691	801	581	151	1556	1536	23572
2171	692	800	581	151	1555	1535	23585
2172	691	801	581	151	1555	1535	23543
2173	691	801	581	151	1557	1536	23462
2174	691	801	581	151	1558	1536	23352
2175	688	801	581	151	1558	1535	23220
2176	688	801	581	151	1557	1535	23068
2177	690	801	581	151	1557	1536	22895
2178	691	801	581	151	1557	1536	22702
2179	693	801	581	151	1557	1536	22503
2180	697	801	581	151	1556	1536	22317
2181	698	801	581	151	1556	1535	22166
2182	698	801	581	151	1556	1535	22068
2183	697	801	581	151	1557	1535	22029
2184	696	801	581	151	1558	1536	22045
2185	696	800	581	151	1557	1536	22106
2186	695	800	581	151	1557	1535	22199
2187	696	800	581	151	1555	1535	22323
2188	697	799	581	151	1556	1535	22485
2189	698	799	581	151	1556	1535	22694
2190	698	799	581	151	1557	1536	22957
2191	699	799	581	151	1556	1535	23272
2192	696	799	581	152	1555	1534	23629
2193	698	798	581	151	1554	1535	24018
2194	696	799	581	151	1556	1535	24429
2195	696	798	581	151	1557	1535	24863
2196	696	798	581	151	1557	1535	25324
2197	696	798	581	151	1556	1535	25814
2198	697	798	581	151	1556	1535	26333
2199	698	798	581	151	1556	1535	26858
2200	700	798	581	151	1557	1536	27361
2201	703	797	581	151	1557	1536	27795
2202	703	796	581	151	1558	1536	28126
2203	703	796	581	151	1557	1536	28325
2204	703	796	581	151	1558	1536	28389
2205	702	795	581	151	1556	1535	28333
2206	702	795	581	151	1556	1535	28189
2207	698	796	581	151	1556	1536	27979
2208	699	795	581	151	1555	1535	27723
2209	700	795	581	151	1555	1535	27439
2210	701	795	581	151	1555	1535	27150
2211	705	794	581	151	1557	1535	26873
2212	705	794	581	151	1557	1535	26631
2213	705	793	581	151	1557	1535	26451
2214	705	793	581	151	1557	1535	26357
2215	705	793	581	151	1557	1535	26364
2216	703	793	581	151	1557	1536	26480
2217	705	793	581	151	1556	1536	26704
2218	705	793	581	151	1558	1536	27035
2219	706	793	581	151	1557	1536	27462
2220	705	794	581	151	1556	1535	27970
2221	708	793	581	151	1555	1535	28541
2222	706	794	581	151	1555	1535	29144
2223	706	795	581	151	1556	1535	29744
2224	707	794	581	151	1557	1535	30300
2225	706	795	581	151	1556	1535	30780
2226	706	795	581	151	1557	1535	31167
2227	705	796	581	151	1557	1536	31455
2228	705	796	581	151	1558	1537	31644
2229	706	796	581	151	1557	1537	31745
2230	707	797	581	151	1556	1536	31773
2231	708	797	581	151	1555	1536	31750
2232	713	797	581	151	1556	1536	31702
2233	713	797	581	151	1557	1536	31655
2234	713	797	581	151	1559	1536	31625
2235	713	798	581	151	1558	1536	31620
2236	712	798	581	151	1558	1536	31633
2237	711	798	581	151	1556	1536	31649
2238	712	798	581	150	1558	1536	31651
2239	712	799	581	150	1557	1536	31627
2240	711	800	581	151	1557	1536	31577
2241	713	799	581	151	1555	1535	31511
2242	713	799	581	151	1555	1535	31449
2243	714	800	581	151	1557	1536	31414
2244	713	800	581	151	1558	1536	31433
2245	711	801	581	151	1558	1536	31520
2246	713	800	581	151	1557	1536	31689
2247	712	801	581	151	1557	1536	31951
2248	712	801	581	151	1555	1536	32301
2249	713	801	581	151	1555	1536	32725
2250	714	801	581	151	1556	1536	33191
2251	715	801	581	151	1556	1535	33661
2252	718	801	581	151	1555	1534	34092
2253	718	801	581	151	1557	1535	34446
2254	718	801	581	151	1557	1535	34700
2255	718	801	581	151	1558	1536	34844
2256	717	800	581	151	1557	1536	34879
2257	714	801	581	151	1557	1535	34824
2258	715	800	581	151	1556	1535	34705
2259	717	800	581	151	1555	1535	34556
2260	718	800	581	151	1555	1535	34413
2261	719	800	581	151	1556	1535	34300
2262	718	800	581	151	1557	1535	34235
2263	718	799	581	151	1557	1535	34220
2264	717	799	581	151	1557	1535	34242
2265	720	798	581	151	1557	1535	34270
2266	720	798	581	150	1557	1536	34270
2267	719	798	581	150	1557	1536	34195
2268	720	798	581	150	1557	1536	34023
2269	720	798	581	151	1555	1535	33749
2270	721	798	581	151	1555	1535	33387
2271	722	797	581	151	1555	1535	32963
2272	723	797	581	151	1555	1535	32511
2273	722	796	581	151	1557	1535	32076
2274	722	796	581	151	1557	1535	31706
2275	721	796	581	151	1557	1535	31451
2276	721	796	581	151	1556	1535	31352
2277	718	796	581	151	1557	1536	31442
2278	718	796	581	151	1557	1535	31726
2279	720	795	581	151	1556	1535	32189
2280	721	795	581	151	1555	1535	32788
2281	723	795	581	151	1557	1535	33463
2282	726	794	581	151	1557	1535	34148
2283	727	793	581	151	1557	1536	34772
2284	726	793	581	151	1556	1535	35273
2285	726	793	581	151	1556	1535	35608
2286	725	793	581	151	1556	1535	35756
2287	726	792	581	151	1556	1535	35721
2288	727	792	581	151	1557	1535	35524
2289	728	792	581	151	1556	1535	35202
2290	728	792	581	151	1555	1535	34811
2291	726	793	581	151	1554	1535	34420
2292	729	792	581	151	1555	1535	34102
2293	726	793	581	151	1557	1535	33918
2294	728	793	581	151	1557	1535	33910
2295	726	793	581	151	1558	1535	34094
2296	726	794	581	151	1555	1535	34454
2297	726	794	581	151	1557	1536	34947
2298	726	795	581	151	1555	1535	35513
2299	727	795	581	150	1557	1536	36090
2300	728	795	581	150	1557	1536	36616
2301	729	796	581	151	1558	1536	37049
2302	733	795	581	151	1556	1536	37367
2303	733	796	581	151	1556	1536	37571
2304	733	796	581	151	1556	1536	37678
2305	733	796	581	150	1557	1536	37717
2306	732	796	581	151	1556	1535	37718
2307	730	797	581	151	1557	1535	37708
2308	730	798	581	151	1556	1535	37707
2309	731	798	581	151	1556	1534	37723
2310	733	798	581	151	1556	1535	37757
2311	735	798	581	151	1556	1535	37804
2312	735	798	581	151	1556	1535	37855
2313	734	799	581	151	1556	1535	37900
2314	733	799	581	151	1557	1535	37924
2315	733	799	581	151	1556	1535	37923
2316	732	800	581	151	1556	1535	37897
2317	734	799	581	151	1555	1535	37855
2318	735	799	581	151	1557	1535	37814
2319	736	800	581	151	1557	1536	37800
2320	735	801	581	151	1558	1536	37838
2321	735	801	581	151	1557	1536	37943
2322	736	801	581	151	1557	1536	38110
2323	736	801	581	151	1555	1535	38329
2324	736	801	581	151	1555	1536	38575
2325	736	801	581	151	1555	1535	38814
2326	737	801	581	151	1556	1535	39010
2327	735	801	581	151	1555	1534	39132
2328	736	801	581	151	1555	1535	39156
2329	736	801	581	151	1556	1535	39064
2330	737	801	581	151	1557	1536	38853
2331	739	801	581	151	1558	1536	38541
2332	742	800	581	151	1557	1536	38156
2333	743	800	581	151	1557	1536	37734
2334	742	800	581	150	1557	1537	37306
2335	742	800	581	150	1557	1536	36899
2336	741	800	581	150	1557	1536	36537
2337	739	800	581	150	1556	1536	36237
2338	739	799	581	151	1556	1536	36013
2339	740	799	581	151	1556	1535	35878
2340	742	798	581	151	1556	1535	35836
2341	743	798	581	151	1557	1535	35889
2342	743	798	581	151	1557	1535	36030
2343	743	798	581	151	1557	1535	36247
2344	742	798	581	151	1555	1534	36523
2345	741	797	581	151	1557	1535	36842
2346	741	797	581	151	1556	1535	37189
2347	744	796	581	151	1556	1535	37551
2348	744	796	581	151	1554	1534	37913
2349	745	796	581	151	1555	1535	38251
2350	744	796	581	151	1556	1534	38532
2351	745	796	581	151	1557	1535	38714
2352	745	796	581	151	1557	1535	38760
2353	744	795	581	151	1557	1535	38647
2354	744	795	581	151	1557	1535	38375
2355	744	795	581	150	1557	1536	37964
2356	745	795	581	150	1557	1536	37451
2357	748	795	581	150	1558	1536	36882
2358	748	795	581	150	1557	1536	36309
2359	748	795	581	150	1557	1536	35781
2360	746	795	581	151	1557	1536	35340
2361	747	794	581	150	1557	1536	35012
2362	749	794	581	151	1556	1536	34809
2363	749	794	581	151	1556	1535	34721
2364	749	795	581	151	1555	1535	34724
2365	748	795	581	151	1555	1535	34776
2366	750	794	581	151	1555	1535	34834
2367	749	794	581	151	1556	1534	34860
2368	749	795	580	151	1555	1534	34821
2369	750	795	580	151	1556	1534	34706
2370	751	795	580	151	1557	1534	34521
2371	751	796	580	151	1557	1535	34291
2372	751	796	580	150	1557	1535	34049
2373	751	797	580	150	1558	1535	33836
2374	751	797	580	150	1557	1535	33688
2375	748	798	581	150	1556	1535	33637
2376	749	798	581	150	1555	1535	33698
2377	750	798	581	150	1557	1536	33862
2378	751	799	581	151	1555	1535	34103
2379	753	799	581	151	1555	1535	34379
2380	757	798	581	151	1554	1534	34645
2381	758	799	581	151	1556	1534	34848
2382	758	799	581	151	1557	1534	34944
2383	757	799	581	151	1557	1535	34898
2384	756	800	581	151	1557	1534	34692
2385	755	800	581	151	1557	1535	34328
2386	754	800	581	150	1557	1536	33823
2387	755	799	581	150	1557	1536	33211
2388	756	799	581	150	1557	1536	32537
2389	756	800	581	150	1557	1536	31850
2390	755	800	581	150	1558	1536	31194
2391	758	799	581	150	1557	1536	30602
2392	758	799	581	150	1557	1536	30106
2393	757	800	581	150	1555	1536	29713
2394	757	800	581	151	1556	1535	29422
2395	757	800	581	151	1555	1535	29219
2396	755	800	581	151	1555	1535	29083
2397	755	800	581	151	1556	1535	28995
2398	755	800	581	151	1557	1535	28933
2399	756	799	581	151	1557	1535	28870
2400	758	800	581	151	1557	1535	28781
2401	760	799	581	151	1558	1535	28644
2402	763	798	581	150	1557	1536	28439
2403	764	798	581	151	1555	1535	28152
2404	762	797	581	151	1555	1535	27775
2405	762	798	581	151	1556	1535	27307
2406	761	797	581	151	1557	1535	26761
2407	761	796	581	151	1557	1535	26161
2408	761	796	581	151	1556	1535	25531
2409	762	796	581	151	1555	1535	24899
2410	764	796	581	151	1555	1535	24284
2411	765	795	581	150	1557	1536	23695
2412	762	796	581	150	1557	1535	23131
2413	765	795	581	150	1557	1535	22583
2414	762	795	581	151	1555	1535	22042
2415	762	795	581	151	1555	1534	21503
2416	763	795	581	150	1555	1535	20959
2417	763	795	581	150	1557	1535	20407
2418	763	795	581	151	1556	1534	19845
2419	764	795	581	151	1555	1534	19277
2420	765	795	581	151	1555	1535	18707
2421	766	795	581	151	1556	1535	18147
2422	769	795	581	150	1558	1535	17604
2423	769	795	581	150	1557	1535	17098
2424	768	795	581	150	1557	1535	16636
2425	768	794	581	150	1556	1535	16216
2426	767	795	581	150	1556	1536	15827
2427	765	795	581	150	1555	1536	15447
2428	765	795	581	150	1555	1535	15054
2429	766	795	581	150	1556	1535	14622
2430	768	795	581	151	1557	1536	14136
2431	770	795	581	151	1557	1535	13588
2432	769	796	581	151	1556	1535	12985
2433	769	796	581	151	1555	1535	12331
2434	768	797	581	151	1557	1535	11646
2435	770	797	581	151	1556	1536	10947
2436	770	797	581	151	1556	1535	10252
2437	769	798	581	151	1555	1535	9579
2438	770	798	581	151	1556	1535	8940
2439	770	799	581	151	1555	1535	8343
2440	770	799	581	151	1555	1535	7791
2441	771	800	581	151	1555	1535	7281
2442	774	799	581	151	1555	1534	6812
2443	775	800	581	151	1555	1534	6376
2444	775	800	581	151	1556	1535	5969
2445	774	800	581	151	1557	1535	5589
2446	773	800	581	151	1557	1535	5236
2447	770	801	581	151	1556	1535	4908
2448	771	800	581	151	1555	1535	4604
2449	773	800	581	151	1555	1535	4325
2450	774	800	581	150	1557	1535	4068
2451	776	800	581	150	1558	1535	3833
2452	775	801	581	151	1557	1535	3618
2453	775	801	581	151	1557	1535	3424
2454	777	800	581	150	1556	1535	3247
2455	774	800	581	151	1555	1535	3087
2456	774	800	581	150	1556	1535	2942
2457	776	800	581	150	1556	1535	2810
2458	777	800	581	151	1557	1535	2689
2459	777	800	581	150	1556	1535	2579
2460	777	800	581	151	1555	1534	2479
2461	778	800	581	150	1556	1534	2390
2462	778	800	581	150	1557	1535	2309
2463	778	799	581	150	1557	1535	2237
2464	775	800	581	151	1555	1535	2172
2465	775	800	581	150	1556	1535	2115
2466	776	799	581	150	1556	1535	2064
2467	777	799	581	150	1557	1535	2017
2468	779	799	581	150	1555	1535	1976
2469	781	798	581	150	1557	1535	1938
2470	784	797	581	150	1556	1535	1902
2471	784	797	581	150	1557	1535	1867
2472	783	797	581	150	1555	1535	1834
2473	782	797	581	150	1557	1535	1801
2474	781	796	581	150	1557	1535	1770
2475	780	796	581	150	1557	1536	1739
2476	780	796	581	150	1556	1535	1710
2477	780	796	581	150	1557	1535	1682
2478	782	795	581	150	1555	1535	1655
2479	782	795	581	150	1555	1535	1632
2480	784	795	581	150	1556	1536	1610
2481	783	795	581	150	1557	1535	1590
2482	784	795	581	150	1555	1535	1573
2483	784	795	581	150	1555	1535	1559
2484	784	795	581	151	1554	1535	1546
2485	781	795	581	150	1555	1535	1535
2486	782	795	581	150	1557	1536	1527
2487	782	795	581	150	1557	1535	1519
2488	784	795	581	150	1558	1535	1513
2489	786	795	581	150	1557	1535	1507
2490	790	795	581	150	1557	1535	1503
2491	790	795	581	150	1557	1535	1499
2492	790	795	581	150	1557	1536	1494
2493	789	795	581	150	1556	1535	1489
2494	788	795	581	150	1556	1535	1484
2495	787	795	581	150	1555	1534	1477
2496	786	796	581	150	1556	1534	1469
2497	785	796	581	150	1557	1535	1460
2498	788	796	581	150	1557	1535	1450
2499	789	796	581	151	1555	1534	1441
2500	788	797	581	150	1555	1534	1431
2501	791	796	581	150	1556	1535	1422
2502	789	798	581	150	1557	1535	1414
2503	790	798	581	150	1556	1535	1408
2504	790	798	581	150	1555	1535	1401
2505	790	799	581	150	1555	1534	1395
2506	790	799	581	150	1556	1535	1390
2507	790	799	581	150	1556	1535	1387
2508	788	800	581	150	1557	1535	1385
2509	788	800	581	150	1556	1535	1383
2510	789	801	581	150	1556	1535	1383
2511	791	801	581	150	1555	1535	1385
2512	793	801	581	150	1557	1535	1385
2513	796	800	581	150	1557	1535	1386
2514	796	800	581	150	1556	1535	1387
2515	796	800	581	150	1555	1535	1387
2516	795	800	581	150	1556	1535	1386
2517	794	801	581	150	1556	1535	1385
2518	794	800	581	150	1558	1536	1384
2519	795	800	581	151	1557	1535	1381
2520	797	800	581	150	1556	1535	1378
2521	795	800	581	150	1555	1535	1373
2522	796	800	581	151	1555	1535	1368
2523	795	800	581	151	1555	1535	1363
2524	798	800	581	150	1556	1536	1358
2525	795	800	581	151	1556	1535	1353
2526	796	800	581	150	1556	1535	1349
2527	796	800	581	150	1555	1535	1344
2528	796	800	581	150	1556	1535	1339
2529	797	800	581	150	1555	1535	1335
2530	798	800	581	150	1556	1535	1331
2531	799	799	581	150	1556	1535	1328
2532	802	798	581	150	1556	1535	1326
2533	802	798	581	150	1557	1535	1325
2534	801	798	581	150	1556	1535	1324
2535	800	798	581	150	1558	1536	1325
2536	800	797	581	150	1555	1535	1326
2537	797	798	581	150	1556	1535	1328
2538	797	797	581	151	1554	1535	1329
2539	799	796	581	151	1556	1535	1329
2540	800	796	581	151	1556	1535	1330
2541	800	796	581	151	1557	1535	1329
2542	799	796	581	151	1556	1535	1326
2543	798	795	581	151	1555	1535	1322
2544	800	795	581	151	1555	1535	1317
2545	797	795	581	150	1556	1535	1312
2546	798	795	581	150	1556	1535	1306
2547	800	794	581	151	1555	1535	1301
2548	798	794	581	151	1554	1535	1296
2549	800	794	581	150	1555	1535	1293
2550	800	794	581	150	1557	1535	1291
2551	800	794	581	150	1556	1535	1290
2552	799	794	581	150	1555	1534	1290
2553	798	795	580	150	1555	1534	1291
2554	798	795	580	150	1555	1535	1292
2555	798	795	580	151	1555	1534	1294
2556	798	795	580	151	1555	1534	1296
2557	802	794	580	151	1555	1534	1297
2558	802	795	580	151	1555	1534	1297
2559	801	795	580	151	1556	1535	1296
2560	800	795	581	151	1556	1535	1295
2561	799	795	581	150	1557	1535	1292
2562	797	796	581	151	1555	1534	1288
2563	798	796	581	151	1556	1534	1285
2564	799	796	581	151	1555	1534	1281
2565	799	796	581	150	1557	1535	1276
2566	798	796	581	151	1555	1535	1273
2567	798	797	581	151	1555	1535	1269
2568	798	797	581	151	1555	1535	1267
2569	798	798	581	150	1557	1535	1266
2570	798	798	581	150	1556	1535	1266
2571	800	798	581	150	1557	1535	1267
2572	800	799	581	150	1555	1535	1270
2573	800	799	581	150	1556	1535	1272
2574	800	799	581	150	1556	1535	1275
2575	798	800	581	150	1556	1536	1278
2576	797	800	581	150	1557	1536	1281
2577	796	800	581	150	1555	1535	1284
2578	794	801	581	150	1555	1535	1286
2579	793	800	581	150	1556	1535	1287
2580	791	801	581	150	1557	1535	1287
2581	790	801	581	150	1557	1535	1287
2582	788	801	581	151	1555	1534	1285
2583	787	801	581	150	1555	1534	1285
2584	785	801	581	150	1556	1534	1279
2585	783	801	581	150	1557	1535	1275
2586	782	801	581	150	1557	1535	1271
2587	780	801	581	150	1557	1535	1271
2588	779	801	581	150	1558	1536	1261
2589	777	801	581	150	1556	1536	1256
2590	775	801	581	150	1555	1536	1256
2591	773	800	581	150	1554	1536	1245
2592	772	800	581	150	1555	1535	1241
2593	770	800	581	150	1555	1535	1237
2594	768	800	581	151	1555	1534	1233
2595	766	800	581	151	1553	1533	1229
2596	764	800	581	151	1554	1533	1227
2597	762	799	581	151	1554	1534	1225
2598	761	799	581	151	1555	1534	1224
2599	759	799	581	151	1555	1533	1222
2600	757	799	581	151	1554	1533	1221
2601	755	798	581	151	1555	1533	1220
2602	753	798	581	150	1555	1534	1219
2603	751	798	581	150	1555	1534	1217
2604	750	798	581	151	1554	1533	1216
2605	748	798	581	151	1553	1533	1215
2606	746	797	581	151	1554	1533	1213
2607	744	797	581	151	1555	1533	1210
2608	742	796	581	151	1555	1533	1208
2609	740	796	581	151	1556	1533	1206
2610	739	796	581	151	1555	1533	1203
2611	737	796	581	151	1555	1533	1201
2612	735	795	581	151	1553	1533	1198
2613	733	795	581	151	1554	1533	1196
2614	731	795	581	151	1553	1533	1194
2615	729	795	581	151	1555	1533	1191
2616	727	794	581	151	1555	1533	1189
2617	725	794	581	151	1554	1533	1187
2618	724	794	581	151	1553	1533	1186
2619	721	794	581	151	1553	1533	1184
2620	720	794	581	151	1553	1533	1183
2621	718	794	581	151	1554	1534	1182
2622	716	794	581	151	1555	1534	1180
2623	715	794	581	151	1555	1533	1177
2624	713	794	581	151	1554	1533	1174
2625	711	795	581	151	1554	1534	1171
2626	709	794	581	151	1555	1534	1169
2627	707	795	581	151	1555	1534	1165
2628	705	794	581	150	1555	1534	1162
2629	703	795	581	150	1555	1534	1158
2630	702	795	581	151	1554	1534	1155
2631	700	795	581	151	1554	1534	1151
2632	698	795	581	151	1554	1534	1147
2633	696	796	581	151	1555	1534	1144
2634	695	796	581	151	1553	1533	1140
2635	693	796	581	151	1555	1533	1136
2636	691	796	581	151	1553	1533	1132
2637	689	797	581	151	1555	1533	1128
2638	687	797	581	151	1553	1533	1125
2639	686	798	581	151	1555	1533	1121
2640	684	798	581	151	1554	1534	1117
2641	682	799	581	151	1555	1534	1115
2642	681	799	581	151	1555	1534	1113
2643	679	799	581	151	1555	1534	1111
2644	677	800	581	151	1553	1534	1109
2645	675	800	581	151	1553	1533	1107
2646	673	800	581	151	1552	1533	1105
2647	672	800	581	151	1554	1533	1104
2648	670	801	581	151	1555	1533	1101
2649	668	801	581	151	1556	1533	1099
2650	667	801	581	151	1555	1533	1098
2651	665	801	581	151	1555	1533	1096
2652	664	801	581	151	1553	1533	1095
2653	662	801	581	151	1553	1533	1093
2654	660	801	581	151	1553	1533	1092
2655	659	801	581	151	1553	1532	1091
2656	657	801	581	151	1555	1533	1089
2657	655	801	581	151	1555	1533	1088
2658	654	801	581	151	1555	1533	1086
2659	652	801	581	151	1552	1533	1084
2660	650	801	581	151	1553	1533	1082
2661	648	801	581	151	1553	1533	1080
2662	647	800	581	151	1553	1533	1080
2663	645	800	581	151	1553	1533	1079
2664	644	800	581	151	1553	1533	1078
2665	642	800	581	151	1554	1533	1079
2666	640	800	581	151	1555	1533	1079
2667	639	800	581	151	1556	1534	1080
2668	638	799	581	151	1554	1534	1080
2669	637	799	581	151	1553	1533	1081
2670	634	799	581	151	1553	1533	1081
2671	633	798	581	151	1553	1533	1081
2672	631	798	581	151	1554	1533	1080
2673	630	798	581	151	1554	1533	1078
2674	628	798	581	151	1553	1533	1077
2675	627	798	581	151	1554	1532	1076
2676	625	797	581	151	1553	1533	1075
2677	623	797	581	151	1553	1533	1074
2678	622	797	581	151	1553	1533	1073
2679	620	796	581	151	1553	1533	1073
2680	619	796	581	151	1553	1533	1073
2681	618	796	581	151	1553	1533	1073
2682	616	796	581	151	1553	1533	1074
2683	614	796	581	151	1555	1533	1073
2684	613	795	581	151	1555	1533	1073
2685	612	795	581	151	1556	1533	1073
2686	610	795	581	151	1556	1533	1073
2687	609	794	581	150	1554	1533	1072
2688	607	794	581	151	1553	1534	1072
2689	606	794	581	151	1553	1534	1072
2690	604	793	581	151	1553	1533	1072
2691	603	793	581	151	1554	1533	1072
2692	601	793	581	151	1553	1533	1072
2693	600	793	581	151	1553	1533	1073
2694	599	794	581	151	1553	1532	1074
2695	597	794	581	151	1553	1532	1074
2696	596	794	581	151	1555	1532	1075
2697	594	794	581	151	1555	1533	1076
2698	593	794	581	151	1554	1533	1076
2699	592	795	581	151	1555	1533	1076
2700	590	795	581	151	1553	1533	1076
2701	588	795	581	151	1553	1533	1075
2702	583	795	581	151	1553	1533	1074
2703	579	795	581	151	1553	1533	1073
2704	575	796	581	150	1555	1534	1072
2705	571	796	581	151	1555	1533	1071
2706	566	796	581	151	1555	1533	1070
2707	562	796	581	151	1553	1533	1069
2708	558	796	581	151	1552	1533	1068
2709	554	796	581	151	1552	1533	1067
2710	549	797	581	151	1551	1532	1067
2711	545	797	581	152	1551	1532	1067
2712	540	797	581	152	1551	1531	1067
2713	536	798	581	152	1552	1531	1066
2714	531	798	581	152	1552	1531	1066
2715	526	798	581	152	1552	1530	1065
2716	521	799	581	152	1551	1530	1064
2717	517	799	581	152	1551	1530	1063
2718	512	799	581	152	1551	1530	1063
2719	507	800	581	152	1551	1530	1062
2720	502	800	581	152	1551	1530	1062
2721	497	800	581	152	1550	1530	1061
2722	493	800	581	152	1550	1530	1061
2723	488	801	581	153	1549	1530	1061
2724	484	801	581	152	1550	1530	1060
2725	478	801	581	152	1550	1530	1059
2726	473	800	581	153	1550	1530	1059
2727	468	800	581	152	1551	1530	1058
2728	463	800	581	152	1550	1530	1057
2729	458	800	581	152	1550	1530	1057
2730	454	800	581	152	1550	1530	1056
2731	449	800	581	152	1550	1530	1055
2732	444	800	581	152	1552	1529	1054
2733	438	800	581	152	1550	1529	1054
2734	433	800	581	152	1550	1529	1054
2735	428	799	581	153	1549	1529	1053
2736	423	799	581	153	1550	1529	1053
2737	419	799	581	152	1550	1529	1053
2738	414	799	581	153	1550	1529	1053
2739	410	798	581	153	1550	1529	1053
2740	405	798	581	153	1550	1529	1053
2741	400	798	581	152	1550	1530	1053
2742	395	798	581	152	1550	1530	1053
2743	390	798	581	152	1550	1530	1053
2744	385	797	581	153	1550	1530	1052
2745	380	797	581	153	1549	1529	1052
2746	376	797	581	153	1549	1530	1051
2747	371	796	581	153	1550	1529	1051
2748	367	796	581	153	1550	1529	1050
2749	363	796	581	153	1550	1529	1049
2750	358	795	581	153	1550	1529	1048
2751	354	795	581	153	1550	1529	1047
2752	349	795	581	153	1550	1529	1045
2753	345	794	581	152	1550	1529	1043
2754	340	794	581	153	1550	1529	1043
2755	335	794	581	153	1550	1529	1043
2756	331	793	581	152	1550	1529	1043
2757	327	793	581	153	1550	1529	1042
2758	323	793	581	153	1549	1529	1042
2759	319	793	581	153	1549	1529	1042
2760	313	793	581	152	1550	1529	1042
2761	309	793	581	153	1550	1529	1042
2762	306	793	581	153	1550	1529	1042
2763	301	793	581	153	1549	1528	1042
2764	297	793	581	153	1550	1529	1041
2765	293	793	581	152	1550	1529	1040
2766	289	794	581	153	1550	1529	1039
2767	285	794	581	152	1550	1529	1038
2768	280	794	581	152	1550	1529	1038
2769	276	794	581	152	1550	1529	1037
2770	273	794	581	152	1550	1529	1036
2771	268	794	581	153	1550	1529	1036
2772	264	794	581	153	1550	1529	1035
2773	260	795	581	152	1550	1529	1035
2774	258	795	581	152	1550	1529	1034
2775	254	795	581	152	1550	1529	1034
2776	252	796	581	152	1550	1529	1033
2777	248	796	581	152	1550	1529	1033
2778	245	796	581	152	1550	1529	1033
2779	242	797	581	152	1550	1530	1033
2780	239	797	581	152	1550	1530	1033
2781	236	798	581	152	1550	1530	1034
2782	233	798	581	152	1550	1530	1035
2783	231	798	581	152	1550	1530	1036
2784	227	798	581	152	1550	1529	1036
2785	224	798	581	152	1550	1529	1037
2786	221	799	581	152	1550	1529	1038
2787	218	799	581	152	1550	1529	1038
2788	216	800	581	152	1550	1529	1039
2789	214	800	581	152	1550	1529	1040
2790	211	800	581	152	1550	1529	1041
2791	209	800	581	152	1550	1529	1042
2792	205	800	581	152	1550	1529	1042
2793	204	800	581	152	1550	1529	1042
2794	200	800	581	152	1550	1529	1042
2795	198	800	581	152	1550	1529	1042
2796	195	800	581	152	1550	1530	1041
2797	193	800	581	152	1550	1529	1041
2798	190	800	581	153	1549	1529	1041
2799	188	800	581	152	1549	1529	1041
2800	186	800	581	152	1550	1530	1039
2801	183	800	581	152	1550	1529	1038
2802	181	800	581	152	1550	1529	1037
2803	179	799	581	152	1550	1529	1035
2804	177	799	581	152	1551	1529	1034
2805	175	798	581	152	1551	1529	1034
2806	172	798	581	152	1550	1529	1033
2807	171	798	581	152	1550	1529	1033
2808	168	798	581	152	1549	1529	1032
2809	166	798	581	152	1550	1529	1031
2810	165	798	581	152	1550	1529	1030
2811	162	797	581	152	1550	1529	1030
2812	161	797	581	152	1550	1529	1029
2813	158	796	581	152	1550	1529	1029
