#  Sample no 3 : Stan1
#  Number of scans: 2992
#  B=	150 - -1	278 - -1	1375 - -1
#  P=	162 - 269	374 - 1370	1410 - 2942
# 
#t [s]	Oxid.tube C	Postcomb.tube C	Flow N<sub>2</sub> ml/min	Flow lance ml/min	Input mbar	Output mbar	IR detect. unit
1433	448	799	581	155	1563	1544	35205
1434	446	799	581	155	1565	1544	36056
1435	446	799	581	155	1564	1543	36919
1436	446	798	581	155	1565	1543	37801
1437	447	798	581	155	1565	1544	38700
1438	449	798	581	155	1565	1544	39598
1439	451	797	581	155	1564	1543	40459
1440	455	796	581	155	1564	1543	41235
1441	456	796	581	155	1564	1543	41869
1442	456	796	581	155	1565	1543	42310
1443	456	796	581	155	1565	1543	42517
1444	457	795	581	155	1565	1543	42462
1445	457	795	581	154	1565	1544	42133
1446	457	795	581	154	1565	1544	41536
1447	457	795	581	154	1565	1544	40706
1448	457	794	581	154	1565	1544	39698
1449	457	794	581	154	1565	1544	38592
1450	457	794	581	154	1564	1544	37479
1451	457	794	581	154	1563	1544	36441
1452	457	794	581	154	1565	1544	35540
1453	457	793	581	154	1566	1544	34800
1454	457	793	581	154	1566	1544	34210
1455	454	794	581	154	1565	1544	33736
1456	456	794	581	155	1565	1544	33305
1457	458	793	581	154	1564	1544	32875
1458	459	793	581	154	1564	1544	32397
1459	459	793	581	155	1565	1544	31838
1460	459	794	581	155	1565	1543	31183
1461	459	794	581	155	1565	1543	30429
1462	459	794	581	155	1565	1543	29587
1463	459	794	581	154	1565	1543	28673
1464	460	794	581	154	1564	1544	27708
1465	460	795	581	154	1565	1544	26716
1466	459	795	581	154	1565	1545	25736
1467	459	796	581	154	1565	1544	24771
1468	460	796	581	154	1565	1544	23833
1469	464	796	581	154	1564	1544	22930
1470	465	796	581	154	1565	1544	22067
1471	465	796	581	154	1565	1544	21248
1472	465	796	581	154	1567	1545	20476
1473	466	796	581	154	1567	1544	19755
1474	466	797	581	154	1567	1544	19091
1475	466	797	581	154	1565	1544	18488
1476	466	798	581	154	1564	1544	17951
1477	466	798	581	154	1564	1544	17483
1478	466	798	581	154	1564	1544	17086
1479	465	799	581	154	1564	1544	16762
1480	465	800	581	154	1564	1543	16503
1481	465	800	581	154	1563	1543	16302
1482	465	800	581	154	1563	1543	16147
1483	465	800	581	154	1564	1543	16028
1484	462	801	581	154	1565	1543	15932
1485	462	801	581	155	1565	1543	15851
1486	463	801	581	155	1564	1543	15782
1487	465	801	581	154	1565	1544	15724
1488	467	801	581	154	1566	1544	15678
1489	468	801	581	154	1566	1544	15649
1490	469	801	581	154	1565	1544	15643
1491	469	801	581	155	1564	1544	15663
1492	469	801	581	154	1564	1544	15713
1493	469	801	581	154	1564	1544	15796
1494	469	801	581	154	1565	1544	15909
1495	469	801	581	154	1564	1543	16047
1496	469	800	581	154	1564	1543	16207
1497	469	800	581	154	1564	1543	16378
1498	467	800	581	154	1564	1543	16553
1499	467	800	581	154	1565	1544	16717
1500	468	800	581	154	1564	1544	16859
1501	472	799	581	154	1565	1544	16966
1502	473	799	581	154	1565	1544	17027
1503	474	798	580	154	1565	1544	17034
1504	474	798	580	154	1566	1544	16983
1505	474	798	580	154	1565	1544	16877
1506	474	798	580	154	1565	1544	16721
1507	474	798	580	154	1565	1544	16526
1508	474	798	580	154	1565	1544	16304
1509	474	797	580	154	1563	1544	16068
1510	474	797	580	154	1563	1544	15829
1511	474	797	581	155	1563	1544	15597
1512	474	796	581	155	1564	1543	15383
1513	473	796	581	155	1565	1544	15196
1514	471	796	581	155	1565	1544	15044
1515	471	796	581	155	1564	1543	14946
1516	471	796	581	154	1564	1544	14912
1517	472	796	581	154	1565	1544	14953
1518	474	795	581	154	1565	1544	15075
1519	478	795	581	154	1564	1544	15275
1520	479	795	581	154	1564	1543	15538
1521	479	795	581	154	1564	1543	15847
1522	480	795	581	154	1564	1543	16171
1523	480	795	581	154	1565	1543	16484
1524	480	795	581	154	1564	1543	16763
1525	480	795	581	154	1565	1543	16981
1526	480	795	581	154	1564	1543	17122
1527	480	795	581	154	1565	1543	17172
1528	480	795	581	154	1564	1543	17126
1529	480	795	581	154	1565	1544	16989
1530	479	796	581	154	1563	1544	16775
1531	479	796	581	154	1564	1544	16512
1532	478	796	581	155	1564	1544	16235
1533	478	796	581	155	1565	1544	15980
1534	475	797	581	154	1565	1544	15774
1535	475	798	581	154	1565	1544	15631
1536	475	798	581	154	1566	1544	15557
1537	477	798	581	154	1565	1544	15546
1538	479	798	581	154	1565	1544	15583
1539	481	798	581	154	1564	1544	15659
1540	484	798	581	154	1564	1544	15763
1541	484	798	581	154	1564	1544	15888
1542	485	798	581	154	1565	1544	16027
1543	485	798	581	154	1565	1543	16172
1544	485	799	581	154	1565	1544	16319
1545	485	799	581	154	1565	1544	16468
1546	485	799	581	154	1566	1544	16620
1547	485	799	581	154	1565	1545	16777
1548	485	799	581	154	1565	1545	16943
1549	485	799	581	154	1564	1545	17117
1550	485	799	581	154	1564	1544	17292
1551	485	799	581	154	1564	1544	17459
1552	484	799	581	154	1564	1544	17607
1553	484	799	581	154	1566	1545	17729
1554	481	799	581	155	1565	1544	17827
1555	482	799	581	155	1564	1544	17905
1556	483	799	581	154	1563	1544	17968
1557	484	800	581	154	1564	1544	18023
1558	488	798	581	154	1565	1544	18070
1559	488	798	581	155	1563	1544	18102
1560	488	798	581	154	1565	1543	18111
1561	488	797	581	155	1563	1543	18088
1562	489	797	581	154	1565	1543	18034
1563	489	797	581	155	1563	1543	17951
1564	490	796	581	155	1564	1543	17845
1565	489	797	581	154	1565	1544	17721
1566	489	796	581	154	1565	1544	17582
1567	490	796	581	154	1565	1544	17424
1568	493	796	581	154	1565	1544	17246
1569	495	795	581	154	1564	1544	17048
1570	495	795	581	154	1564	1544	16829
1571	495	795	581	154	1563	1544	16593
1572	496	794	581	155	1564	1543	16344
1573	496	794	581	155	1563	1543	16088
1574	496	794	581	155	1565	1543	15822
1575	496	794	581	155	1563	1543	15551
1576	496	794	581	155	1564	1543	15279
1577	496	793	581	155	1563	1543	15022
1578	495	794	581	155	1563	1543	14803
1579	495	794	581	154	1565	1543	14643
1580	495	794	581	154	1565	1543	14568
1581	495	794	581	155	1565	1543	14591
1582	495	794	581	154	1565	1544	14719
1583	494	794	581	154	1564	1544	14940
1584	491	795	581	154	1565	1544	15236
1585	492	795	581	154	1564	1544	15583
1586	493	795	581	154	1565	1544	15951
1587	496	794	581	155	1565	1543	16313
1588	496	795	581	155	1564	1543	16642
1589	497	795	581	154	1564	1543	16910
1590	497	795	581	154	1565	1543	17100
1591	496	795	581	154	1565	1543	17197
1592	497	796	581	155	1564	1543	17196
1593	497	796	581	154	1565	1544	17099
1594	496	796	581	154	1565	1544	16919
1595	495	797	581	154	1565	1544	16674
1596	495	798	581	154	1563	1544	16384
1597	496	798	581	155	1563	1543	16072
1598	497	798	581	155	1563	1543	15760
1599	502	798	581	155	1563	1543	15463
1600	503	798	581	155	1565	1543	15194
1601	504	798	581	155	1563	1543	14957
1602	504	799	581	155	1564	1542	14754
1603	504	799	581	155	1565	1543	14585
1604	504	799	580	155	1565	1543	14449
1605	505	799	580	154	1565	1543	14347
1606	504	799	580	154	1565	1543	14287
1607	504	800	580	154	1565	1543	14272
1608	504	800	580	154	1563	1543	14309
1609	504	800	580	154	1564	1544	14402
1610	504	800	580	154	1565	1544	14552
1611	503	799	580	154	1566	1544	14756
1612	503	799	581	154	1566	1544	15006
1613	502	799	581	154	1566	1544	15293
1614	501	800	581	154	1565	1544	15604
1615	502	799	581	154	1565	1544	15922
1616	505	798	581	154	1565	1544	16233
1617	506	798	581	154	1565	1544	16515
1618	505	798	581	154	1565	1543	16747
1619	505	798	581	155	1563	1543	16911
1620	505	798	581	155	1563	1543	16988
1621	505	798	581	155	1563	1543	16971
1622	505	798	581	155	1563	1543	16855
1623	505	798	581	155	1564	1543	16644
1624	503	798	581	155	1564	1543	16344
1625	502	798	581	155	1564	1543	15963
1626	502	797	581	155	1564	1543	15516
1627	504	797	581	154	1565	1543	15022
1628	506	796	581	154	1565	1543	14502
1629	508	796	581	154	1565	1543	13983
1630	512	795	581	154	1565	1543	13494
1631	512	795	581	154	1564	1543	13060
1632	512	795	581	154	1564	1543	12697
1633	513	795	581	154	1564	1543	12416
1634	513	794	581	154	1564	1543	12216
1635	513	794	581	154	1565	1543	12085
1636	513	794	581	154	1565	1543	12008
1637	513	794	581	154	1564	1543	11966
1638	513	794	581	154	1565	1544	11937
1639	512	794	581	154	1565	1544	11905
1640	512	794	581	154	1565	1544	11853
1641	512	794	581	154	1563	1544	11773
1642	512	794	581	154	1564	1544	11667
1643	511	794	581	154	1565	1544	11540
1644	511	794	581	154	1565	1544	11405
1645	508	795	581	154	1565	1544	11277
1646	509	795	581	154	1564	1544	11169
1647	510	795	581	154	1564	1543	11091
1648	512	795	581	154	1564	1543	11042
1649	515	794	581	154	1565	1544	11019
1650	516	795	581	154	1565	1544	11011
1651	516	795	581	155	1564	1543	11010
1652	516	795	581	154	1563	1543	11004
1653	517	795	581	154	1563	1543	10988
1654	517	796	581	155	1563	1543	10958
1655	517	796	581	155	1563	1543	10913
1656	516	796	581	155	1563	1543	10850
1657	516	797	581	155	1564	1543	10771
1658	516	798	581	155	1563	1543	10676
1659	517	798	581	155	1564	1543	10570
1660	521	798	581	155	1565	1543	10454
1661	522	798	581	155	1563	1543	10333
1662	522	798	581	155	1564	1544	10212
1663	522	798	581	155	1563	1544	10096
1664	522	799	581	154	1565	1544	9986
1665	522	799	581	154	1565	1544	9885
1666	522	799	581	155	1564	1543	9794
1667	522	800	581	155	1563	1543	9713
1668	522	800	581	155	1564	1544	9643
1669	522	800	581	154	1564	1544	9586
1670	521	800	581	155	1563	1543	9536
1671	521	800	581	155	1563	1543	9489
1672	520	800	581	155	1563	1543	9437
1673	520	800	581	155	1564	1543	9371
1674	520	800	581	154	1564	1544	9286
1675	517	800	581	155	1563	1543	9182
1676	517	800	581	155	1564	1543	9061
1677	518	800	581	154	1564	1543	8932
1678	520	800	581	154	1565	1543	8808
1679	521	800	581	154	1564	1543	8701
1680	524	799	581	155	1563	1543	8623
1681	527	798	581	154	1565	1543	8580
1682	528	798	581	154	1565	1543	8575
1683	528	798	581	154	1565	1543	8605
1684	528	798	581	155	1564	1543	8663
1685	528	798	581	155	1564	1543	8737
1686	527	798	581	154	1565	1543	8817
1687	528	797	581	154	1564	1544	8892
1688	528	797	580	154	1565	1544	8952
1689	528	797	580	154	1565	1544	8987
1690	528	796	580	154	1565	1544	8995
1691	527	796	580	154	1564	1544	8977
1692	526	796	580	154	1564	1544	8938
1693	526	796	580	154	1564	1544	8886
1694	526	796	580	154	1565	1544	8830
1695	523	796	580	154	1563	1544	8775
1696	524	796	580	154	1563	1544	8724
1697	524	795	580	154	1563	1543	8675
1698	526	795	580	154	1563	1543	8625
1699	528	795	580	154	1565	1543	8570
1700	532	794	580	154	1565	1543	8506
1701	532	794	580	154	1566	1543	8435
1702	533	794	581	154	1565	1543	8357
1703	533	794	581	154	1565	1544	8276
1704	533	794	581	154	1565	1544	8198
1705	533	794	581	154	1565	1544	8125
1706	533	794	581	154	1564	1544	8062
1707	533	794	581	154	1564	1544	8009
1708	533	795	581	154	1565	1544	7970
1709	532	795	581	154	1565	1544	7942
1710	532	795	580	154	1564	1544	7925
1711	532	795	580	154	1564	1543	7913
1712	529	796	580	154	1564	1544	7898
1713	529	796	580	154	1565	1544	7878
1714	530	796	580	154	1565	1543	7841
1715	531	796	580	154	1565	1543	7783
1716	533	796	580	154	1564	1543	7703
1717	536	796	580	154	1565	1543	7601
1718	537	796	581	154	1565	1543	7484
1719	538	797	581	154	1564	1543	7359
1720	538	797	581	154	1564	1543	7234
1721	538	797	581	154	1563	1543	7117
1722	538	798	581	154	1565	1544	7009
1723	538	798	581	154	1565	1544	6915
1724	538	799	581	154	1565	1544	6833
1725	537	799	581	154	1563	1544	6763
1726	535	800	581	154	1564	1544	6702
1727	535	800	581	154	1564	1544	6650
1728	536	801	581	154	1565	1544	6602
1729	538	801	581	155	1564	1543	6556
1730	542	800	581	154	1564	1543	6509
1731	542	800	581	154	1564	1543	6459
1732	542	800	581	154	1564	1543	6403
1733	542	801	581	154	1564	1543	6340
1734	542	801	581	154	1564	1543	6270
1735	542	801	581	154	1564	1543	6192
1736	542	801	581	154	1565	1544	6107
1737	542	801	581	154	1565	1544	6015
1738	541	801	581	154	1565	1544	5917
1739	541	801	581	154	1563	1543	5816
1740	540	801	581	154	1564	1543	5713
1741	539	801	581	154	1564	1544	5613
1742	539	801	581	154	1564	1544	5519
1743	540	801	581	154	1566	1543	5436
1744	543	800	581	154	1563	1543	5371
1745	547	799	581	154	1563	1543	5328
1746	548	799	581	154	1565	1544	5310
1747	549	799	581	154	1565	1543	5320
1748	548	799	580	155	1564	1543	5355
1749	548	799	580	155	1564	1543	5408
1750	549	798	580	154	1564	1543	5471
1751	549	798	580	155	1563	1543	5535
1752	549	798	580	154	1564	1543	5535
1753	548	798	580	155	1563	1543	5628
1754	548	797	580	155	1564	1543	5643
1755	548	797	580	155	1564	1543	5632
1756	548	796	581	154	1565	1544	5595
1757	547	796	581	155	1563	1543	5533
1758	544	796	581	155	1563	1543	5533
1759	544	796	581	155	1562	1543	5353
1760	545	796	581	155	1564	1543	5253
1761	545	796	581	154	1564	1543	5253
1762	550	795	581	155	1564	1543	5081
1763	550	794	581	155	1564	1543	5024
1764	551	794	581	155	1563	1543	4992
1765	551	793	581	155	1565	1543	4992
1766	551	793	581	154	1565	1543	4989
1767	550	793	581	154	1565	1543	4989
1768	550	793	581	155	1563	1543	5033
1769	550	793	581	154	1563	1543	5033
1770	550	793	580	154	1563	1543	5074
1771	548	793	580	154	1564	1543	5082
1772	547	794	580	155	1563	1543	5078
1773	547	794	580	155	1563	1543	5078
1774	549	794	580	155	1563	1543	5028
1775	551	793	580	155	1563	1543	4981
1776	554	793	580	154	1564	1543	4923
1777	555	793	580	154	1565	1543	4855
1778	556	793	580	154	1565	1543	4779
1779	556	793	580	155	1563	1543	4779
1780	556	794	580	155	1563	1543	4621
1781	556	794	580	155	1563	1543	4548
1782	556	794	580	154	1564	1543	4485
1783	556	795	580	155	1563	1542	4434
1784	554	795	581	155	1563	1542	4400
1785	554	796	581	155	1563	1543	4400
1786	555	796	580	155	1565	1543	4389
1787	556	796	580	154	1564	1543	4413
1788	560	796	580	154	1563	1543	4456
1789	560	796	580	155	1563	1542	4514
1790	560	796	580	154	1563	1542	4583
1791	560	796	580	154	1566	1544	4583
1792	560	797	580	154	1566	1544	4730
1793	560	797	580	154	1565	1543	4799
1794	560	798	581	154	1563	1543	4861
1795	560	798	581	154	1564	1543	4914
1796	559	798	581	154	1563	1544	4957
1797	559	799	581	154	1564	1544	4957
1798	559	799	581	154	1565	1544	5007
1799	558	800	581	154	1565	1543	5011
1800	558	800	581	154	1563	1543	5001
1801	559	800	581	154	1563	1543	4977
1802	562	800	581	154	1564	1544	4941
1803	563	800	581	154	1565	1544	4941
1804	564	800	581	154	1565	1544	4842
1805	564	800	581	154	1563	1543	4786
1806	563	800	581	155	1564	1543	4728
1807	563	800	581	154	1565	1543	4671
1808	564	800	581	154	1567	1544	4621
1809	562	800	581	155	1564	1543	4621
1810	562	800	581	155	1562	1543	4545
1811	562	800	581	155	1562	1543	4519
1812	561	800	581	155	1563	1543	4501
1813	561	800	581	154	1563	1543	4487
1814	564	799	581	155	1562	1543	4472
1815	564	799	581	155	1563	1542	4472
1816	564	800	581	155	1563	1542	4428
1817	564	800	581	155	1564	1543	4395
1818	566	800	581	155	1564	1543	4357
1819	568	799	581	154	1565	1543	4315
1820	569	798	581	154	1564	1543	4275
1821	569	798	581	154	1564	1543	4240
1822	569	798	581	154	1564	1543	4212
1823	569	798	581	154	1563	1543	4194
1824	568	797	581	154	1563	1543	4185
1825	568	797	581	154	1563	1543	4183
1826	568	797	581	155	1563	1543	4187
1827	568	796	581	154	1565	1543	4193
1828	570	796	581	154	1564	1543	4198
1829	567	796	581	154	1565	1543	4200
1830	568	796	581	155	1563	1543	4198
1831	568	796	581	154	1563	1543	4192
1832	566	796	581	154	1563	1543	4184
1833	566	796	581	154	1563	1543	4174
1834	566	796	581	154	1564	1543	4165
1835	567	795	581	155	1564	1543	4158
1836	569	795	581	155	1563	1543	4154
1837	573	795	581	154	1565	1543	4152
1838	574	794	581	154	1564	1543	4153
1839	575	794	581	154	1566	1543	4153
1840	575	794	581	154	1564	1544	4151
1841	575	793	581	155	1563	1543	4145
1842	575	794	581	154	1562	1543	4133
1843	574	794	581	154	1563	1543	4115
1844	574	794	581	154	1564	1543	4094
1845	573	794	581	155	1563	1543	4072
1846	572	795	581	154	1565	1543	4052
1847	572	795	581	155	1564	1543	4038
1848	573	795	581	155	1564	1543	4031
1849	577	795	581	155	1563	1543	4034
1850	578	795	581	155	1563	1543	4044
1851	578	795	581	155	1564	1543	4059
1852	578	795	581	155	1564	1543	4074
1853	578	795	581	155	1565	1543	4086
1854	578	796	581	154	1565	1543	4089
1855	577	796	581	154	1565	1543	4081
1856	577	796	581	154	1563	1543	4061
1857	577	797	581	154	1563	1543	4034
1858	576	798	581	154	1562	1543	4000
1859	576	798	581	154	1562	1543	3964
1860	576	798	581	154	1563	1543	3931
1861	578	799	581	155	1564	1543	3907
1862	582	798	581	155	1565	1543	3894
1863	582	798	581	154	1565	1543	3894
1864	582	799	581	154	1563	1543	3909
1865	582	799	581	154	1562	1543	3936
1866	582	799	581	155	1562	1543	3972
1867	581	800	581	155	1564	1543	4015
1868	581	800	581	154	1564	1543	4058
1869	580	800	581	155	1563	1543	4098
1870	580	800	581	155	1563	1543	4132
1871	579	800	581	155	1563	1543	4156
1872	578	800	581	155	1564	1543	4170
1873	578	800	581	154	1563	1543	4172
1874	578	800	581	154	1563	1543	4164
1875	580	800	581	155	1563	1543	4145
1876	583	800	581	155	1563	1543	4117
1877	586	800	581	154	1565	1543	4085
1878	586	799	581	154	1565	1543	4050
1879	586	799	581	154	1565	1543	4015
1880	586	799	581	154	1563	1543	3986
1881	586	799	581	154	1563	1543	3961
1882	586	799	581	154	1564	1543	3942
1883	586	799	581	154	1564	1543	3929
1884	585	798	581	154	1564	1543	3922
1885	584	798	581	155	1563	1543	3925
1886	584	798	581	154	1563	1543	3938
1887	586	798	581	154	1564	1543	3961
1888	590	797	581	154	1564	1543	3995
1889	590	797	581	155	1563	1542	4036
1890	590	796	581	154	1565	1543	4082
1891	590	796	581	155	1563	1542	4128
1892	590	796	581	155	1563	1542	4170
1893	590	796	581	155	1565	1543	4207
1894	589	795	581	155	1565	1543	4236
1895	589	795	581	155	1564	1543	4256
1896	589	795	581	155	1563	1543	4263
1897	588	795	581	155	1563	1543	4259
1898	587	795	581	155	1563	1543	4241
1899	589	795	581	154	1565	1544	4213
1900	589	795	581	154	1565	1544	4178
1901	593	794	581	155	1564	1543	4142
1902	594	794	581	154	1563	1543	4110
1903	594	793	581	154	1563	1544	4086
1904	593	794	581	154	1564	1544	4078
1905	593	793	581	154	1563	1544	4084
1906	593	793	581	155	1563	1543	4101
1907	593	794	581	155	1563	1542	4127
1908	592	794	581	154	1563	1542	4156
1909	592	794	581	155	1563	1543	4182
1910	590	795	581	154	1565	1543	4201
1911	590	795	581	155	1563	1542	4207
1912	590	795	581	155	1563	1542	4198
1913	592	795	581	155	1563	1542	4175
1914	596	795	581	155	1564	1543	4142
1915	596	795	581	155	1564	1542	4102
1916	596	795	581	154	1565	1543	4065
1917	598	795	581	154	1563	1543	4036
1918	596	796	581	155	1563	1542	4025
1919	596	796	581	154	1562	1543	4035
1920	595	796	581	154	1562	1542	4068
1921	595	797	581	154	1563	1543	4125
1922	595	797	581	154	1564	1543	4200
1923	594	798	581	155	1563	1543	4287
1924	594	798	581	155	1563	1542	4374
1925	595	799	581	154	1563	1543	4454
1926	596	799	581	154	1565	1543	4519
1927	601	798	581	154	1564	1543	4564
1928	602	799	581	154	1564	1543	4588
1929	602	799	581	154	1563	1543	4592
1930	602	799	581	154	1564	1543	4582
1931	602	799	581	154	1564	1543	4562
1932	602	800	581	155	1562	1543	4540
1933	602	800	581	155	1563	1543	4521
1934	601	800	581	154	1565	1543	4510
1935	601	800	581	154	1565	1543	4508
1936	601	800	581	154	1566	1544	4516
1937	600	800	581	154	1563	1543	4532
1938	600	800	581	154	1563	1543	4553
1939	600	800	581	154	1562	1543	4575
1940	601	800	581	154	1563	1543	4596
1941	605	800	581	155	1563	1543	4613
1942	606	799	581	155	1563	1543	4626
1943	606	799	581	154	1565	1543	4636
1944	605	799	581	154	1565	1543	4644
1945	605	799	581	154	1563	1543	4652
1946	605	799	581	154	1563	1543	4661
1947	605	798	581	154	1563	1543	4671
1948	604	798	581	154	1563	1543	4682
1949	604	798	581	154	1562	1543	4693
1950	603	798	581	154	1563	1543	4704
1951	603	798	581	154	1564	1543	4718
1952	603	798	581	155	1564	1543	4732
1953	607	797	581	155	1563	1543	4747
1954	608	797	581	154	1563	1543	4763
1955	608	796	581	154	1565	1543	4779
1956	609	797	581	154	1565	1543	4794
1957	608	796	581	154	1564	1543	4806
1958	608	796	581	154	1564	1543	4818
1959	607	795	581	154	1565	1543	4832
1960	606	795	581	154	1566	1544	4848
1961	606	795	581	154	1565	1544	4866
1962	607	794	581	154	1565	1543	4889
1963	606	795	581	154	1561	1543	4914
1964	606	795	581	154	1561	1542	4942
1965	606	795	581	154	1562	1542	4970
1966	607	795	581	154	1564	1543	5001
1967	609	795	581	155	1564	1542	5034
1968	613	793	581	155	1563	1541	5070
1969	614	793	581	155	1562	1542	5110
1970	614	793	581	155	1563	1542	5150
1971	614	793	581	155	1563	1543	5188
1972	614	793	581	154	1565	1543	5217
1973	614	793	581	155	1563	1543	5234
1974	613	794	581	155	1563	1542	5236
1975	613	794	581	155	1562	1543	5223
1976	612	794	581	154	1563	1543	5198
1977	612	795	581	154	1563	1543	5165
1978	612	795	581	154	1563	1542	5131
1979	612	795	581	154	1563	1542	5101
1980	616	795	581	155	1563	1542	5083
1981	617	795	581	154	1564	1543	5084
1982	617	795	581	154	1564	1543	5109
1983	618	795	581	155	1563	1543	5160
1984	617	796	581	155	1562	1542	5234
1985	617	796	581	154	1563	1542	5328
1986	616	796	581	154	1563	1542	5432
1987	616	796	581	154	1565	1543	5538
1988	618	796	581	154	1564	1542	5636
1989	618	798	581	154	1564	1542	5717
1990	615	798	581	154	1563	1542	5773
1991	616	798	581	154	1562	1542	5800
1992	617	799	581	154	1562	1543	5797
1993	616	799	581	155	1562	1542	5767
1994	614	800	581	155	1563	1542	5717
1995	614	800	581	155	1563	1542	5655
1996	615	800	581	154	1565	1542	5590
1997	618	801	581	154	1564	1542	5530
1998	620	800	581	154	1565	1542	5477
1999	623	800	581	155	1563	1542	5432
2000	623	800	581	154	1563	1542	5395
2001	623	800	581	155	1562	1542	5364
2002	623	801	581	154	1563	1542	5337
2003	623	801	581	154	1564	1542	5313
2004	622	800	581	155	1565	1542	5294
2005	622	801	581	154	1564	1542	5283
2006	621	801	581	154	1564	1542	5283
2007	621	801	581	154	1563	1542	5296
2008	621	801	581	154	1563	1543	5325
2009	621	800	581	154	1563	1543	5373
2010	625	799	581	154	1563	1543	5440
2011	626	800	581	155	1563	1543	5527
2012	626	800	581	154	1563	1542	5635
2013	625	798	581	154	1564	1543	5762
2014	625	798	581	154	1563	1542	5904
2015	625	799	581	154	1563	1542	6057
2016	624	798	581	154	1563	1543	6216
2017	625	798	581	154	1564	1543	6379
2018	624	798	581	154	1563	1543	6542
2019	623	798	581	154	1563	1543	6703
2020	623	798	581	154	1563	1543	6859
2021	625	798	581	154	1563	1543	7009
2022	628	797	581	154	1564	1543	7152
2023	629	797	581	154	1563	1543	7283
2024	629	797	581	155	1563	1542	7400
2025	629	796	581	155	1563	1542	7498
2026	628	796	581	154	1563	1542	7573
2027	630	795	581	154	1564	1542	7620
2028	628	796	581	154	1563	1542	7638
2029	628	795	581	154	1563	1542	7623
2030	627	795	581	154	1563	1542	7581
2031	627	795	581	154	1564	1542	7512
2032	629	795	581	154	1563	1543	7422
2033	632	794	581	154	1565	1543	7318
2034	632	794	581	154	1563	1543	7205
2035	632	794	581	154	1563	1542	7088
2036	632	793	581	154	1562	1542	6973
2037	631	793	581	154	1563	1543	6866
2038	631	794	581	154	1564	1543	6773
2039	633	793	581	154	1565	1543	6705
2040	632	793	581	154	1563	1543	6665
2041	631	794	581	154	1563	1542	6659
2042	630	795	581	154	1563	1543	6688
2043	631	795	581	154	1563	1543	6752
2044	635	795	581	154	1564	1543	6845
2045	635	795	581	154	1563	1543	6963
2046	635	795	581	154	1563	1543	7094
2047	635	795	581	154	1563	1543	7231
2048	634	795	581	154	1563	1543	7359
2049	634	795	581	154	1563	1542	7470
2050	634	795	581	154	1563	1542	7556
2051	636	795	581	154	1564	1543	7612
2052	635	796	581	154	1565	1543	7637
2053	634	796	581	154	1564	1543	7639
2054	633	797	581	154	1563	1543	7627
2055	633	798	581	154	1565	1543	7613
2056	634	798	581	154	1564	1544	7606
2057	637	798	581	154	1563	1543	7618
2058	641	798	581	154	1563	1544	7651
2059	641	798	581	154	1564	1544	7706
2060	641	798	581	154	1564	1543	7784
2061	641	799	581	154	1562	1543	7879
2062	641	799	581	154	1563	1543	7984
2063	640	799	581	155	1563	1542	8098
2064	640	800	581	155	1563	1543	8213
2065	639	800	581	154	1563	1543	8329
2066	638	800	581	154	1564	1542	8444
2067	638	800	581	154	1565	1543	8558
2068	640	800	581	154	1563	1543	8672
2069	643	800	581	154	1563	1543	8787
2070	644	800	581	154	1562	1542	8902
2071	643	800	581	154	1563	1542	9015
2072	643	800	581	154	1563	1542	9121
2073	643	799	581	154	1563	1542	9214
2074	642	799	581	154	1563	1542	9285
2075	645	799	581	155	1563	1542	9325
2076	642	799	581	154	1563	1542	9331
2077	643	799	581	154	1562	1542	9302
2078	641	799	581	154	1565	1543	9245
2079	641	799	581	154	1565	1543	9167
2080	642	799	581	154	1564	1542	9082
2081	646	798	581	154	1562	1542	8998
2082	647	798	581	154	1562	1542	8923
2083	647	798	581	154	1563	1542	8861
2084	647	798	581	154	1563	1542	8812
2085	646	797	581	155	1563	1542	8773
2086	646	797	581	155	1563	1541	8739
2087	645	796	581	155	1563	1541	8708
2088	648	796	581	155	1563	1541	8674
2089	645	796	581	155	1562	1541	8634
2090	646	796	581	155	1562	1541	8580
2091	646	796	581	155	1562	1541	8513
2092	646	796	581	155	1563	1541	8436
2093	650	795	581	155	1563	1541	8361
2094	650	795	581	154	1565	1542	8304
2095	650	794	581	154	1564	1542	8286
2096	650	794	581	154	1564	1542	8326
2097	649	793	581	154	1563	1543	8436
2098	649	793	581	154	1563	1543	8621
2099	648	793	581	154	1563	1543	8873
2100	649	793	581	154	1563	1543	9181
2101	648	793	581	155	1563	1542	9521
2102	649	793	581	155	1563	1542	9869
2103	649	793	581	155	1561	1542	10194
2104	649	794	581	155	1562	1541	10475
2105	650	794	581	155	1562	1542	10695
2106	655	793	581	155	1563	1542	10842
2107	656	793	581	155	1563	1542	10917
2108	656	793	581	155	1563	1542	10935
2109	656	794	581	154	1564	1542	10917
2110	656	794	581	155	1563	1542	10889
2111	655	794	581	154	1564	1543	10876
2112	655	794	581	154	1563	1543	10899
2113	654	795	581	154	1565	1543	10972
2114	653	795	581	154	1565	1543	11096
2115	652	795	581	154	1563	1543	11266
2116	652	796	581	154	1562	1542	11469
2117	653	796	581	154	1562	1542	11687
2118	655	796	581	154	1563	1542	11900
2119	659	796	581	154	1564	1542	12088
2120	659	796	581	154	1563	1542	12235
2121	659	796	581	154	1564	1542	12339
2122	658	797	581	154	1564	1542	12404
2123	658	797	581	154	1563	1542	12443
2124	660	797	581	154	1562	1542	12472
